"Phy","fixer","num_introduced","total_area_introduced","total_area_native","lat_native","abs_lat_native","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff"
"Bauhinia brevipes",0,0,0,9.56e+12,-13.74369646,13.74369646,0,0,"Bauhinia brevipes","Bauhinia brevipes","Wikispecies",0.988,2,TRUE
"Bauhinia carronii",0,1,2.67e+12,4.26e+12,-24.01992619,24.01992619,0,0,"Bauhinia carronii","Bauhinia carronii","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia championii",1,0,0,1.94e+12,23.35499335,23.35499335,0,0,"Bauhinia championii","Bauhinia championii","National Center for Biotechnology Information",0.988,2,TRUE
"Bauhinia conwayi",0,0,0,1.09e+13,-11.71981137,11.71981137,0,0,"Bauhinia conwayi","Bauhinia conwayi","Wikispecies",0.988,2,TRUE
"Bauhinia corymbosa",0,4,9.63e+11,5.36e+11,19.73371851,19.73371851,0,1,"Bauhinia corymbosa","Bauhinia corymbosa","National Center for Biotechnology Information",0.988,2,TRUE
"Bauhinia cunninghamii",1,0,0,1.73e+12,-22.57378083,22.57378083,0,0,"Bauhinia cunninghamii","Bauhinia cunninghamii","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia cupreonitens",0,0,0,9.76e+12,-9.96802583,9.96802583,0,0,"Bauhinia cupreonitens","Bauhinia cupreonitens","Wikispecies",0.988,2,TRUE
"Bauhinia diphylla",0,3,4817077823,1.23e+12,18.01112805,18.01112805,0,1,"Bauhinia diphylla","Bauhinia diphylla","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia divaricata",1,1,2055545262,1.63e+12,19.64711,19.64711,0,1,"Bauhinia divaricata","Bauhinia divaricata","Wikispecies",0.988,2,TRUE
"Bauhinia forficata",0,1,776198018.1,1.4e+13,-15.98959109,15.98959109,0,0,"Bauhinia forficata","Bauhinia forficata","Wikispecies",0.988,2,TRUE
"Bauhinia galpinii",0,15,4.96e+12,3.86e+12,-21.72947512,21.72947512,0,1,"Bauhinia galpinii","Bauhinia galpinii","Wikispecies",0.988,2,TRUE
"Bauhinia glauca",0,0,0,7.29e+12,13.78689831,13.78689831,0,0,"Bauhinia glauca","Bauhinia glauca","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia guianensis",0,0,0,1.4e+13,9.54852316,9.54852316,0,0,"Bauhinia guianensis","Bauhinia guianensis","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia integrifolia",0,0,0,3.6e+12,6.10745635,6.10745635,0,0,"Bauhinia integrifolia","Bauhinia integrifolia","Wikispecies",0.988,2,TRUE
"Bauhinia kockiana",0,0,0,3.53e+12,-0.05273851,0.05273851,0,0,"Bauhinia kockiana","Bauhinia kockiana","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia kunthiana",0,0,0,9.82e+12,-2.26645922,2.26645922,0,0,"Bauhinia kunthiana","Bauhinia kunthiana","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia longicuspis",0,0,0,1.18e+13,-5.4402685,5.4402685,0,0,"Bauhinia longicuspis","Bauhinia longicuspis","Wikispecies",0.988,2,TRUE
"Bauhinia longifolia",0,0,0,1.13e+13,-12.51530404,12.51530404,0,0,"Bauhinia longifolia","Bauhinia longifolia","Wikispecies",0.988,2,TRUE
"Bauhinia malabarica",0,0,0,1.63e+13,11.14204682,11.14204682,0,4,"Bauhinia malabarica","Bauhinia malabarica","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia microstachya",0,0,0,8.72e+12,-6.11259475,6.11259475,0,0,"Bauhinia microstachya","Bauhinia microstachya","Wikispecies",0.988,2,TRUE
"Bauhinia monandra",0,15,9.76e+12,5.93e+11,-19.37352737,19.37352737,0,1,"Bauhinia monandra","Bauhinia monandra","Wikispecies",0.988,2,TRUE
"Bauhinia multinervia",0,0,0,1.06e+12,5.6227624,5.6227624,0,0,"Bauhinia multinervia","Bauhinia multinervia","Wikispecies",0.988,2,TRUE
"Bauhinia ornata",0,0,0,2.79e+12,21.3796455,21.3796455,0,0,"Bauhinia ornata","Bauhinia ornata","Wikispecies",0.988,2,TRUE
"Bauhinia pauletia",0,0,0,NA,NA,NA,0,0,"Bauhinia pauletia","Bauhinia pauletia","Wikispecies",0.988,2,TRUE
"Bauhinia pentandra",0,0,0,NA,NA,NA,0,0,"Bauhinia pentandra","Bauhinia pentandra","Wikispecies",0.988,2,TRUE
"Bauhinia petersiana",0,1,82436185963,1.06e+13,-18.58533779,18.58533779,0,0,"Bauhinia petersiana","Bauhinia petersiana","Wikispecies",0.988,2,TRUE
"Bauhinia picta",0,0,0,NA,NA,NA,0,0,"Bauhinia picta","Bauhinia picta","Wikispecies",0.988,2,TRUE
"Bauhinia pottsii",0,0,0,4.75e+12,4.51022825,4.51022825,0,1,"Bauhinia pottsii","Bauhinia pottsii","National Center for Biotechnology Information",0.988,2,TRUE
"Bauhinia pulchella",1,0,0,8.47e+12,-10.77227947,10.77227947,0,0,"Bauhinia pulchella","Bauhinia pulchella","National Center for Biotechnology Information",0.988,2,TRUE
"Bauhinia purpurea",0,29,2.23e+13,1.71e+13,22.93860321,22.93860321,0,9,"Bauhinia purpurea","Bauhinia purpurea","Wikispecies",0.988,2,TRUE
"Bauhinia racemosa",1,6,3.09e+12,7.67e+12,18.96431775,18.96431775,0,5,"Bauhinia racemosa","Bauhinia racemosa","National Center for Biotechnology Information",0.988,2,TRUE
"Bauhinia reticulata",0,0,0,1.04e+13,10.97914428,10.97914428,0,0,"Bauhinia reticulata","Bauhinia reticulata","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia rufa",1,0,0,8.47e+12,-10.77227947,10.77227947,0,0,"Bauhinia rufa","Bauhinia rufa","Wikispecies",0.988,2,TRUE
"Bauhinia rufescens",0,4,2.88e+12,9.9e+12,14.34085223,14.34085223,0,6,"Bauhinia rufescens","Bauhinia rufescens","National Center for Biotechnology Information",0.988,2,TRUE
"Bauhinia scandens",0,0,0,1.65e+13,14.67947442,14.67947442,0,2,"Bauhinia scandens","Bauhinia scandens","Encyclopedia of Life",0.988,2,TRUE
"Bauhinia tomentosa",0,26,1.47e+13,1.62e+13,10.41925216,10.41925216,0,6,"Bauhinia tomentosa","Bauhinia tomentosa","Wikispecies",0.988,2,TRUE
"Bauhinia ungulata",0,1,328505238.2,1.07e+13,-7.8624843,7.8624843,0,0,"Bauhinia ungulata","Bauhinia ungulata","Wikispecies",0.988,2,TRUE
"Bauhinia vahlii",1,3,2.4e+12,6.28e+12,26.1027335,26.1027335,0,5,"Bauhinia vahlii","Bauhinia vahlii","Wikispecies",0.988,2,TRUE
"Bauhinia variegata",0,27,2.57e+13,1.48e+13,24.00862671,24.00862671,0,6,"Bauhinia variegata","Bauhinia variegata","Wikispecies",0.988,2,TRUE
"Bergeronia sericea",1,0,0,NA,NA,NA,0.125,0,"Bergeronia sericea","Bergeronia sericea","Wikispecies",0.988,2,TRUE
"Berlinia bracteosa",0,0,0,5.23e+12,0.2945389,0.2945389,0,1,"Berlinia bracteosa","Berlinia bracteosa","Wikispecies",0.988,2,TRUE
"Berlinia craibiana",0,0,0,5.2e+12,0.33400637,0.33400637,0,1,"Berlinia craibiana","Berlinia craibiana","Wikispecies",0.988,2,TRUE
"Berlinia grandiflora",0,0,0,8.14e+12,4.96456072,4.96456072,0,1,"Berlinia grandiflora","Berlinia grandiflora","Wikispecies",0.988,2,TRUE
"Bituminaria acaulis",1,0,0,5.45e+12,47.27798575,47.27798575,0,2,"Bituminaria acaulis","Bituminaria acaulis","Wikispecies",0.988,2,TRUE
"Bituminaria bituminosa",1,2,1.32e+11,7.97e+12,37.79856088,37.79856088,0,2,"Bituminaria bituminosa","Bituminaria bituminosa","Wikispecies",0.988,2,TRUE
"Bobgunnia madagascariensis",1,1,1.47e+11,1.55e+13,-8.00369318,8.00369318,0,3,"Bobgunnia madagascariensis","Bobgunnia madagascariensis","Wikispecies",0.988,2,TRUE
"Bocoa mollis",0,0,0,1.45e+12,-8.65561203,8.65561203,0,0,"Bocoa mollis","Bocoa mollis","Wikispecies",0.988,2,TRUE
"Bolusanthus speciosus",1,5,3.68e+12,5.31e+12,-21.46859611,21.46859611,0,3,"Bolusanthus speciosus","Bolusanthus speciosus","Wikispecies",0.988,2,TRUE
"Bolusia amboensis",1,0,0,2.13e+12,-19.22410019,19.22410019,0,0,"Bolusia amboensis","Bolusia amboensis","Wikispecies",0.988,2,TRUE
"Bolusia rhodesiana",1,0,0,4.17e+12,-11.28576352,11.28576352,0,0,"Bolusia rhodesiana","Bolusia rhodesiana","Encyclopedia of Life",0.988,2,TRUE
"Bossiaea aquifolium",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Bossiaea aquifolium","Bossiaea aquifolium","Wikispecies",0.988,2,TRUE
"Bossiaea bossiaeoides",1,0,0,5.61e+12,-23.16077529,23.16077529,0,0,"Bossiaea bossiaeoides","Bossiaea bossiaeoides","Wikispecies",0.988,2,TRUE
"Bossiaea buxifolia",1,0,0,2.76e+12,-26.80239184,26.80239184,0,0,"Bossiaea buxifolia","Bossiaea buxifolia","Wikispecies",0.988,2,TRUE
"Bossiaea cinerea",1,0,0,2.08e+12,-36.84160801,36.84160801,0,0,"Bossiaea cinerea","Bossiaea cinerea","Wikispecies",0.988,2,TRUE
"Bossiaea dentata",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Bossiaea dentata","Bossiaea dentata","Wikispecies",0.988,2,TRUE
"Bossiaea ensata",1,0,0,3.81e+12,-34.81475557,34.81475557,0,0,"Bossiaea ensata","Bossiaea ensata","Wikispecies",0.988,2,TRUE
"Bossiaea eriocarpa",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Bossiaea eriocarpa","Bossiaea eriocarpa","Wikispecies",0.988,2,TRUE
"Bossiaea foliosa",1,0,0,1.03e+12,-33.25127933,33.25127933,0,1,"Bossiaea foliosa","Bossiaea foliosa","Wikispecies",0.988,2,TRUE
"Bossiaea heterophylla",1,0,0,2.76e+12,-26.80239184,26.80239184,0,1,"Bossiaea heterophylla","Bossiaea heterophylla","Wikispecies",0.988,2,TRUE
"Bossiaea linophylla",1,0,0,2.53e+12,-25.46607155,25.46607155,0,1,"Bossiaea linophylla","Bossiaea linophylla","Wikispecies",0.988,2,TRUE
"Bossiaea ornata",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Bossiaea ornata","Bossiaea ornata","Wikispecies",0.988,2,TRUE
"Bossiaea preissii",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Bossiaea preissii","Bossiaea preissii","Wikispecies",0.988,2,TRUE
"Bossiaea prostrata",1,0,0,3.81e+12,-34.81475557,34.81475557,0,0,"Bossiaea prostrata","Bossiaea prostrata","Wikispecies",0.988,2,TRUE
"Bossiaea pulchella",1,0,0,2.53e+12,-25.46607155,25.46607155,0,1,"Bossiaea pulchella","Bossiaea pulchella","Wikispecies",0.988,2,TRUE
"Bossiaea walkeri",1,0,0,4.54e+12,-28.33581319,28.33581319,0,0,"Bossiaea walkeri","Bossiaea walkeri","Wikispecies",0.988,2,TRUE
"Bossiaea webbii",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Bossiaea webbii","Bossiaea webbii","Wikispecies",0.988,2,TRUE
"Bowdichia nitida",1,0,0,3.04e+12,-6.38165932,6.38165932,0,0,"Bowdichia nitida","Bowdichia nitida","Wikispecies",0.988,2,TRUE
"Bowdichia virgilioides",1,0,0,1.13e+13,-5.92922206,5.92922206,0,0,"Bowdichia virgilioides","Bowdichia virgilioides","Wikispecies",0.988,2,TRUE
"Brachysema aphyllum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Brachysema aphyllum","Brachysema aphyllum","Encyclopedia of Life",0.988,2,TRUE
"Brachysema sericeum",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Brachysema sericeum","Brachysema sericeum","Encyclopedia of Life",0.988,2,TRUE
"Brachystegia allenii",0,0,0,5.31e+12,-8.62899687,8.62899687,0,0,"Brachystegia allenii","Brachystegia allenii","Wikispecies",0.988,2,TRUE
"Brachystegia boehmii",0,0,0,7.13e+12,-10.42992091,10.42992091,0,0,"Brachystegia boehmii","Brachystegia boehmii","Wikispecies",0.988,2,TRUE
"Brachystegia bussei",0,0,0,5.31e+12,-8.62899687,8.62899687,0,0,"Brachystegia bussei","Brachystegia bussei","Wikispecies",0.988,2,TRUE
"Brachystegia cynometroides",0,0,0,4.65e+11,5.68579633,5.68579633,0,1,"Brachystegia cynometroides","Brachystegia cynometroides","Wikispecies",0.988,2,TRUE
"Brachystegia floribunda",0,0,0,6.17e+12,-8.69902448,8.69902448,0,1,"Brachystegia floribunda","Brachystegia floribunda","Wikispecies",0.988,2,TRUE
"Brachystegia glaberrima",0,0,0,4.02e+12,-5.68462619,5.68462619,0,0,"Brachystegia glaberrima","Brachystegia glaberrima","Wikispecies",0.988,2,TRUE
"Brachystegia glaucescens",0,0,0,7.52e+11,-13.45307891,13.45307891,0,0,"Brachystegia glaucescens","Brachystegia glaucescens","National Center for Biotechnology Information",0.988,2,TRUE
"Brachystegia laurentii",0,0,0,3.05e+12,0.28098821,0.28098821,0,1,"Brachystegia laurentii","Brachystegia laurentii","Wikispecies",0.988,2,TRUE
"Brachystegia manga",0,0,0,5.31e+12,-8.62899687,8.62899687,0,0,"Brachystegia manga","Brachystegia manga","Wikispecies",0.988,2,TRUE
"Brachystegia microphylla",0,0,0,4.93e+12,-7.77526861,7.77526861,0,0,"Brachystegia microphylla","Brachystegia microphylla","Wikispecies",0.988,2,TRUE
"Brachystegia taxifolia",0,0,0,4.14e+12,-5.90397234,5.90397234,0,0,"Brachystegia taxifolia","Brachystegia taxifolia","Wikispecies",0.988,2,TRUE
"Brachystegia utilis",0,0,0,6.56e+12,-9.33357325,9.33357325,0,0,"Brachystegia utilis","Brachystegia utilis","Wikispecies",0.988,2,TRUE
"Brachystegia wangermeeana",0,0,0,5.26e+12,-7.27110165,7.27110165,0,0,"Brachystegia wangermeeana","Brachystegia wangermeeana","Encyclopedia of Life",0.988,2,TRUE
"Brodriguesia santosii",0,0,0,5.6e+11,-12.4751082,12.4751082,0,0,"Brodriguesia santosii","Brodriguesia santosii","Wikispecies",0.988,2,TRUE
"Brownea ariza",0,5,2.92e+12,2.12e+12,5.65212555,5.65212555,0,2,"Brownea ariza","Brownea ariza","Wikispecies",0.988,2,TRUE
"Brownea longipedicellata",0,0,0,NA,NA,NA,0,0,"Brownea longipedicellata","Brownea longipedicellata","Wikispecies",0.988,2,TRUE
"Brya ebenus",1,4,4.3e+11,1.21e+11,19.88572709,19.88572709,0,2,"Brya ebenus","Brya ebenus","Wikispecies",0.988,2,TRUE
"Brya microphylla",1,0,0,NA,NA,NA,0,0,"Brya microphylla","Brya microphylla","Wikispecies",0.988,2,TRUE
"Bryaspis lupulina",1,0,0,5.48e+11,11.71073793,11.71073793,1,0,"Bryaspis lupulina","Bryaspis lupulina","Wikispecies",0.988,2,TRUE
"Butea monosperma",1,5,1.08e+12,1.15e+13,17.34901023,17.34901023,0,9,"Butea monosperma","Butea monosperma","Wikispecies",0.988,2,TRUE
"Cadia ellisiana",1,0,0,5.93e+11,-19.37352737,19.37352737,0,1,"Cadia ellisiana","Cadia ellisiana","Wikispecies",0.988,2,TRUE
"Cadia purpurea",1,0,0,5.32e+12,14.84365695,14.84365695,0,0,"Cadia purpurea","Cadia purpurea","Wikispecies",0.988,2,TRUE
"Caesalpinia angolensis",0,0,0,6.85e+12,1.29959326,1.29959326,0,0,"Caesalpinia angolensis","Caesalpinia angolensis","Wikispecies",0.988,2,TRUE
"Caesalpinia benthamiana",0,0,0,2.3e+12,9.40600283,9.40600283,0,1,"Caesalpinia benthamiana","Caesalpinia benthamiana","Encyclopedia of Life",0.988,2,TRUE
"Caesalpinia bonduc",0,5,5.22e+12,3e+13,6.28062328,6.28062328,0,4,"Caesalpinia bonduc","Caesalpinia bonduc","Encyclopedia of Life",0.988,2,TRUE
"Caesalpinia cacalaco",0,1,82436185963,NA,NA,NA,0,0,"Caesalpinia cacalaco","Caesalpinia cacalaco","Wikispecies",0.988,2,TRUE
"Caesalpinia crista",0,1,2055545262,1.65e+13,8.18472976,8.18472976,0,4,"Caesalpinia crista","Caesalpinia crista","Wikispecies",0.988,2,TRUE
"Caesalpinia cucullata",0,1,9.41e+11,7.4e+12,13.42907631,13.42907631,0,1,"Caesalpinia cucullata","Caesalpinia cucullata","Encyclopedia of Life",0.988,2,TRUE
"Caesalpinia decapetala",0,14,1.84e+13,1.55e+13,16.79714169,16.79714169,0,5,"Caesalpinia decapetala","Caesalpinia decapetala","Freebase",0.988,2,TRUE
"Caesalpinia echinata",0,0,0,8.47e+12,-10.77227947,10.77227947,0,0,"Caesalpinia echinata","Caesalpinia echinata","Freebase",0.988,2,TRUE
"Caesalpinia eriostachys",0,0,0,6.86e+11,16.00816232,16.00816232,0,0,"Caesalpinia eriostachys","Caesalpinia eriostachys","Wikispecies",0.988,2,TRUE
"Caesalpinia exostemma",0,0,0,7.24e+11,17.15175011,17.15175011,0,0,"Caesalpinia exostemma","Caesalpinia exostemma","Encyclopedia of Life",0.988,2,TRUE
"Caesalpinia ferrea",0,5,6.07e+12,8.61e+12,-3.36637458,3.36637458,0,1,"Caesalpinia ferrea","Caesalpinia ferrea","Encyclopedia of Life",0.988,2,TRUE
"Caesalpinia gilliesii",0,20,2.35e+13,3.53e+12,-35.92185421,35.92185421,0,1,"Caesalpinia gilliesii","Caesalpinia gilliesii","Wikispecies",0.988,2,TRUE
"Caesalpinia latisiliqua",0,0,0,4.1e+12,1.84676251,1.84676251,0,0,"Caesalpinia latisiliqua","Caesalpinia latisiliqua","Wikispecies",0.988,2,TRUE
"Caesalpinia leiostachya",0,0,0,3.9e+11,-19.00000691,19.00000691,0,0,"Caesalpinia leiostachya","Caesalpinia leiostachya","Encyclopedia of Life",0.988,2,TRUE
"Caesalpinia mexicana",0,2,6.32e+11,1.6e+12,28.82805739,28.82805739,0,0,"Caesalpinia mexicana","Caesalpinia mexicana","Freebase",0.988,2,TRUE
"Caesalpinia paraguariensis",0,0,0,4.27e+12,-26.94705186,26.94705186,0,1,"Caesalpinia paraguariensis","Cæsalpinia paraguariensis","Freebase",0.988,2,FALSE
"Caesalpinia pluviosa",0,0,0,8.47e+12,-10.77227947,10.77227947,0,0,"Caesalpinia pluviosa","Caesalpinia pluviosa","Encyclopedia of Life",0.988,2,TRUE
"Caesalpinia pyramidalis",0,0,0,8.47e+12,-10.77227947,10.77227947,0,0,"Caesalpinia pyramidalis","Caesalpinia pyramidalis","Encyclopedia of Life",0.988,2,TRUE
"Caesalpinia sappan",0,20,1.83e+13,8.04e+12,9.46014365,9.46014365,0,6,"Caesalpinia sappan","Caesalpinia sappan","Freebase",0.988,2,TRUE
"Caesalpinia spinosa",0,7,5.92e+12,5.91e+12,-10.26825706,10.26825706,0,2,"Caesalpinia spinosa","Caesalpinia spinosa","Freebase",0.988,2,TRUE
"Cajanus acutifolius",1,0,0,5.61e+12,-23.16077529,23.16077529,0,0,"Cajanus acutifolius","Cajanus acutifolius","Wikispecies",0.988,2,TRUE
"Cajanus cajan",1,67,4.6e+13,6.61e+12,12.78552409,12.78552409,0,8,"Cajanus cajan","Cajanus cajan","Wikispecies",0.988,2,TRUE
"Cajanus goensis",1,0,0,3.27e+12,15.82345342,15.82345342,0,2,"Cajanus goensis","Cajanus goensis","Wikispecies",0.988,2,TRUE
"Cajanus heynei",1,0,0,1.32e+12,12.82414538,12.82414538,0,0,"Cajanus heynei","Cajanus heynei","Wikispecies",0.988,2,TRUE
"Cajanus lineatus",1,0,0,7.41e+11,11.81041171,11.81041171,0,1,"Cajanus lineatus","Cajanus lineatus","Wikispecies",0.988,2,TRUE
"Cajanus mollis",1,0,0,2.1e+12,27.5573867,27.5573867,0,0,"Cajanus mollis","Cajanus mollis","Wikispecies",0.988,2,TRUE
"Cajanus platycarpus",1,0,0,5.02e+12,13.86995394,13.86995394,0,1,"Cajanus platycarpus","Cajanus platycarpus","Wikispecies",0.988,2,TRUE
"Cajanus scarabaeoides",1,10,5.01e+12,1.83e+13,16.51570783,16.51570783,0,5,"Cajanus scarabaeoides","Cajanus scarabaeoides","Wikispecies",0.988,2,TRUE
"Cajanus sericeus",1,0,0,1.8e+12,20.89886746,20.89886746,0,0,"Cajanus sericeus","Cajanus sericeus","Wikispecies",0.988,2,TRUE
"Calicotome infesta",1,0,0,5.55e+12,39.24248174,39.24248174,0,0,"Calicotome infesta","Calicotome infesta","Encyclopedia of Life",0.988,2,TRUE
"Calicotome spinosa",1,2,2.68e+11,3.66e+12,38.55246407,38.55246407,0,1,"Calicotome spinosa","Calicotome spinosa","Wikispecies",0.988,2,TRUE
"Callerya atropurpurea",1,2,1.31e+11,4.64e+12,5.79557902,5.79557902,0,0,"Callerya atropurpurea","Callerya atropurpurea","Wikispecies",0.988,2,TRUE
"Callerya cinerea",1,0,0,1.06e+13,19.50669444,19.50669444,0,2,"Callerya cinerea","Callerya cinerea","Wikispecies",0.988,2,TRUE
"Callerya megasperma",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Callerya megasperma","Callerya megasperma","Wikispecies",0.988,2,TRUE
"Callerya reticulata",1,2,5.17e+11,2.87e+12,22.24847757,22.24847757,0,0,"Callerya reticulata","Callerya reticulata","Wikispecies",0.988,2,TRUE
"Callerya speciosa",1,0,0,7.74e+11,21.08200526,21.08200526,0,0,"Callerya speciosa","Callerya speciosa","Wikispecies",0.988,2,TRUE
"Calliandra bella",0,0,0,5.6e+11,-12.4751082,12.4751082,0,0,"Calliandra bella","Calliandra bella","Wikispecies",0.988,2,TRUE
"Calliandra brevipes",1,8,3.97e+12,1.88e+12,-21.15329371,21.15329371,0,1,"Calliandra brevipes","Calliandra brevipes","Wikispecies",0.988,2,TRUE
"Calliandra coriacea",1,0,0,5.69e+12,9.54215243,9.54215243,0,0,"Calliandra coriacea","Calliandra coriacea","Wikispecies",0.988,2,TRUE
"Calliandra cruegeri",1,0,0,1.14e+12,4.59396294,4.59396294,0,0,"Calliandra cruegeri","Calliandra cruegeri","Wikispecies",0.988,2,TRUE
"Calliandra dysantha",1,0,0,8.47e+12,-10.77227947,10.77227947,0,0,"Calliandra dysantha","Calliandra dysantha","National Center for Biotechnology Information",0.988,2,TRUE
"Calliandra eriophylla",1,0,0,3.66e+12,28.95454198,28.95454198,0,0,"Calliandra eriophylla","Calliandra eriophylla","Wikispecies",0.988,2,TRUE
"Calliandra erubescens",1,0,0,5.6e+11,-12.4751082,12.4751082,0,0,"Calliandra erubescens","Calliandra erubescens","Wikispecies",0.988,2,TRUE
"Calliandra foliolosa",1,1,2.12e+12,1.84e+12,-21.10263587,21.10263587,0,1,"Calliandra foliolosa","Calliandra foliolosa","Wikispecies",0.988,2,TRUE
"Calliandra guildingii",1,0,0,3.59e+12,4.88333583,4.88333583,0,0,"Calliandra guildingii","Calliandra guildingii","Wikispecies",0.988,2,TRUE
"Calliandra haematocephala",1,24,1.15e+13,1.62e+12,-10.22416617,10.22416617,0,2,"Calliandra haematocephala","Calliandra haematocephala","Wikispecies",0.988,2,TRUE
"Calliandra haematomma",1,0,0,2.19e+11,19.83942835,19.83942835,0,0,"Calliandra haematomma","Calliandra haematomma","Wikispecies",0.988,2,TRUE
"Calliandra harrisii",1,1,2.44e+11,2.68e+12,-17.17276028,17.17276028,0,0,"Calliandra harrisii","Calliandra harrisii","Wikispecies",0.988,2,TRUE
"Calliandra houstoniana",1,7,2.18e+12,2.87e+12,14.78757483,14.78757483,0,2,"Calliandra houstoniana","Calliandra houstoniana","Wikispecies",0.988,2,TRUE
"Calliandra humilis",0,0,0,3.25e+12,28.40957984,28.40957984,0,0,"Calliandra humilis","Calliandra humilis","Wikispecies",0.988,2,TRUE
"Calliandra juzepczukii",1,0,0,2.26e+12,20.5299998,20.5299998,0,0,"Calliandra juzepczukii","Calliandra juzepczukii","Wikispecies",0.988,2,TRUE
"Calliandra macrocalyx",1,0,0,8.47e+12,-10.77227947,10.77227947,0,0,"Calliandra macrocalyx","Calliandra macrocalyx","Wikispecies",0.988,2,TRUE
"Calliandra parviflora",1,0,0,4.19e+12,-12.78273705,12.78273705,0,0,"Calliandra parviflora","Calliandra parviflora","Wikispecies",0.988,2,TRUE
"Calliandra parvifolia",0,0,0,6.21e+12,-20.17761344,20.17761344,0,0,"Calliandra parvifolia","Calliandra parvifolia","Wikispecies",0.988,2,TRUE
"Calliandra physocalyx",1,0,0,2.02e+12,21.5410044,21.5410044,0,0,"Calliandra physocalyx","Calliandra physocalyx","Wikispecies",0.988,2,TRUE
"Calliandra pittieri",1,0,0,2.37e+12,5.17427164,5.17427164,0,0,"Calliandra pittieri","Calliandra pittieri","Wikispecies",0.988,2,TRUE
"Calliandra rubescens",1,0,0,2.25e+12,18.52968809,18.52968809,0,0,"Calliandra rubescens","Calliandra rubescens","Wikispecies",0.988,2,TRUE
"Calliandra surinamensis",1,10,6.05e+12,1.56e+12,3.60896645,3.60896645,0,1,"Calliandra surinamensis","Calliandra surinamensis","Wikispecies",0.988,2,TRUE
"Calliandra tergemina",1,3,2.93e+12,4.15e+12,12.30910672,12.30910672,0,0,"Calliandra tergemina","Calliandra tergemina","Wikispecies",0.988,2,TRUE
